pl_name,disc_year,disc_pubdate,sy_dist,discoverymethod,pl_orbper,pl_orbsmax,pl_rade,pl_masse,pl_eqt,pl_insol,st_teff,st_mass,st_rad
Kepler-1054 b,2016,2016-05,1090.51000000,Transit,4.30643000000,0.0530000000,1.50000000,,1072.00,,5866.00,1.060000,0.910000
TOI-1775 b,2024,2024-06,149.23400000,Transit,10.24054830000,,8.69623000,,760.00,55.4426,5251.00,,0.840000
K2-231 b,2018,2018-04,321.21500000,Transit,13.84457000000,,2.79000000,,,,,,1.030600
Kepler-693 b,2016,2016-05,1151.51000000,Transit,15.37562369000,,,,,,4822.00,0.780000,0.876354
TOI-2295 b,2024,2025-02,126.27900000,Transit,30.03330200000,0.1992000000,16.47720163,278.09985612,747.00,,5730.00,1.168000,1.459000
GJ 536 c,2025,2025-09,10.40920000,Radial Velocity,32.76100000000,0.1617000000,,,290.50,1.6920,3641.00,0.528000,0.529000
BD+14 4559 b,2009,2009-12,49.35200000,Radial Velocity,268.94000000000,0.7800000000,,,,,4864.00,0.490000,0.860000
TOI-2986 b,2025,2025-07,563.14900000,Transit,3.27836620000,0.0448900000,9.29224500,96.61983573,1622.00,1156.0000,5906.00,1.122000,1.458000
Kepler-563 b,2016,2016-05,565.20700000,Transit,22.18431824000,,,,,,5040.89,0.840000,0.786490
Kepler-200 c,2014,2014-03,665.91200000,Transit,10.22219028490,,,,,,5838.55,1.050000,0.986123
TOI-2194 b,2023,2023-01,19.57110000,Transit,15.33759700000,,1.98920000,,590.88,,4756.00,0.740000,0.690900
CoRoT-14 b,2010,2011-04,1744.60000000,Transit,1.51214000000,0.0270000000,12.22000000,2415.40000000,1952.00,,6035.00,1.130000,1.210000
HD 10647 b,2006,2006-07,17.33570000,Radial Velocity,1003.00000000000,2.0300000000,,,,,6105.00,1.100000,
Kepler-581 b,2016,2016-05,703.75800000,Transit,40.60698210000,0.2244000000,2.16000000,,475.00,12.0500,5601.00,0.911000,0.830000
K2-384 d,2022,2022-03,82.66030000,Transit,6.67958200000,,1.39200000,,,,3623.00,0.330000,0.348000
Kepler-496 b,2016,2016-05,605.27400000,Transit,8.30870362060,,,,,,5166.12,0.870000,0.773692
TYC 1422-614-1 b,2014,2015-01,672.41000000,Radial Velocity,198.40000000000,0.6900000000,,,,,4806.00,1.150000,6.850000
LHS 1815 b,2020,2020-04,29.84240000,Transit,3.81429070000,,,,,,3643.00,0.502000,0.501000
TOI-2803 A b,2023,2023-03,494.81800000,Transit,1.96229325000,0.0318500000,18.11371281,309.88269682,1893.00,2150.0000,6280.00,1.118000,1.245000
TOI-1199 b,2024,2024-02,248.42700000,Transit,3.67146300000,0.0498800000,10.51402390,75.96098927,1486.00,,5710.00,1.230000,1.450000
K2-172 c,2018,2018-03,249.74200000,Transit,29.62450000000,,3.02000000,,,,,,0.824000
WASP-53 b,2017,2017-05,201.33800000,Transit,3.30984430000,0.0410100000,12.03846600,677.61356000,1053.00,,4953.00,0.839000,0.798000
HD 107148 c,2021,2021-07,49.41560000,Radial Velocity,18.32670000000,0.1407000000,,,,,5752.92,1.105215,1.169193
Kepler-1561 b,2016,2016-05,839.07600000,Transit,1.00520778850,,,,,,5692.00,1.010000,1.004390
HAT-P-63 b,2021,2021-07,403.45800000,Transit,3.37772800000,0.0429400000,12.54284940,195.14664190,1237.00,387.4000,5400.00,0.925000,0.966100
K2-356 b,2021,2022-01,355.54000000,Transit,21.02673660000,0.1599000000,2.29000000,,624.00,,5568.00,0.900000,0.860000
HD 219415 b,2012,2012-09,165.18400000,Radial Velocity,2093.30000000000,3.2000000000,,,,,4820.00,1.000000,2.900000
OGLE-2018-BLG-0596L b,2019,2019-07,5950.00000000,Microlensing,,2.7700000000,,1.19000000,,,,0.154000,
Kepler-770 d,2016,2016-05,930.45700000,Transit,4.15244722000,0.0474000000,1.14000000,,969.00,208.6400,5513.00,0.822000,0.753000
Kepler-1709 b,2021,2022-02,273.94600000,Transit,65.70462000000,0.3270000000,3.32000000,,469.00,,5952.00,1.080000,1.044000
Kepler-495 c,2021,2022-02,658.92400000,Transit,5.89661090000,0.0584000000,0.80000000,,822.00,108.1300,5332.00,0.766000,0.714000
Kepler-853 b,2016,2016-05,568.67600000,Transit,,,1.60400000,,,499.3010,6318.00,,1.455000
OGLE-2016-BLG-0007L b,2025,2025-04,4300.00000000,Microlensing,14200.00000000000,10.1000000000,,1.32000000,,,,0.590000,
Kepler-598 b,2016,2016-05,681.08600000,Transit,3.70176540100,,,,,,5245.00,0.900000,0.900316
Kepler-319 b,2014,2014-03,503.43600000,Transit,4.36274100000,0.0520000000,2.95000000,,1346.00,,5708.00,0.960000,1.490000
Kepler-1822 b,2021,2022-02,897.59700000,Transit,22.13345106000,0.1406000000,2.08000000,,507.00,15.6100,5180.00,0.759000,0.692000
WASP-6 b,2009,2015-06,197.11900000,Transit,3.36100125301,,12.74000711,,1036.74,273.0273,5375.00,,0.817705
Kepler-299 d,2014,2014-03,1052.24000000,Transit,15.05478600000,0.1180000000,1.86000000,,,,5617.00,,1.032000
ups And b,1996,1997-01,13.40540000,Radial Velocity,4.61100000000,0.0570000000,,,,,6200.00,1.200000,
KELT-21 b,2018,2018-02,470.87800000,Transit,3.61276910000,,,,,,,,
HD 156846 b,2007,2008-03,47.73320000,Radial Velocity,359.55460000000,1.0960000000,,,,,5969.00,1.350000,2.120000
OGLE-2013-BLG-0911L b,2019,2020-02,3220.00000000,Microlensing,,0.3900000000,,3020.00000000,,,,0.290000,
LP 791-18 b,2019,2019-09,26.49270000,Transit,0.94799454358,,1.19263921,,542.83,20.5198,2940.00,,0.171430
HD 116029 b,2011,2011-12,123.24500000,Radial Velocity,670.00000000000,1.7800000000,,,,,4951.00,1.580000,4.600000
Kepler-398 d,2016,2016-05,177.35500000,Transit,6.83440674000,,,,,,4577.00,0.723000,0.625149
HIP 41378 b,2016,2016-08,106.28900000,Transit,15.57185520000,,2.44317000,,912.00,115.2060,6352.33,,1.310000
HD 204941 b,2011,2011-11,28.71650000,Radial Velocity,1733.00000000000,2.5600000000,,,,,5056.00,0.740000,0.720000
HD 19615 b,2022,2022-06,265.15500000,Radial Velocity,402.00000000000,1.1000000000,,,,,4263.00,1.100000,32.300000
TOI-6324 b,2025,2025-04,20.54880000,Transit,0.27922110000,,1.05678000,,1143.00,284.2110,3358.00,,0.300000
HD 169142 b,2023,2023-03,113.60000000,Imaging,,37.2000000000,,953.48522100,,,,1.850000,
HD 27442 b,2000,2001-07,18.27040000,Radial Velocity,415.20000000000,1.1600000000,,,,,,1.200000,
HIP 54597 b,2023,2023-06,39.74290000,Radial Velocity,3250.00000000000,3.8100000000,,,,0.0143,4799.00,0.690000,0.660000
Kepler-1572 b,2016,2016-05,946.60200000,Transit,,,1.36300000,,,583.5230,5819.00,,1.462000
HD 200964 c,2010,2011-01,72.59220000,Radial Velocity,825.00000000000,1.9500000000,,,,,5164.00,1.440000,4.300000
Kepler-917 b,2016,2016-05,3460.51000000,Transit,2.97043900000,0.0380000000,1.43000000,,818.00,,4894.00,0.800000,0.550000
Kepler-1361 b,2016,2016-05,389.14300000,Transit,3.57555024830,,,,,,5025.35,0.836000,0.797922
HIP 21152 b,2022,2022-05,43.40730000,Imaging,22000.00000000000,17.0000000000,,7627.88176800,1300.00,,6655.00,1.400000,
CFBDSIR J145829+101343 b,2011,2011-10,,Imaging,10037.50000000000,2.6000000000,,3337.10000000,370.00,,580.50,0.021000,
Kepler-244 b,2014,2014-03,1036.49000000,Transit,4.31178026200,0.0511000000,3.11000000,,1038.00,274.8400,5527.00,0.956000,0.927000
K2-341 b,2021,2021-08,421.40800000,Transit,36.55630000000,,3.18000000,,,,,,1.100000
K2-108 b,2017,2017-04,477.29500000,Transit,4.73355750515,,5.38526663,,1377.32,850.4828,5496.00,,1.758960
WASP-182 b,2019,2019-10,327.60200000,Transit,3.37698480000,,,,,,5638.00,1.076000,1.340000
TOI-2211.01,2024,2024-11,70.29320000,Transit,3.09268675700,0.0401100000,1.56100000,,,296.1300,5253.00,0.900000,0.834000
WD 0806-661 b,2011,2011-03,19.24440000,Imaging,,2500.0000000000,,2542.62725600,340.00,,,0.620000,
HD 23079 b,2001,2002-05,33.45910000,Radial Velocity,730.60000000000,1.5960000000,,,,,5927.00,1.010000,
KMT-2018-BLG-1996L b,2021,2021-06,5910.00000000,Microlensing,,1.9700000000,,387.75065654,,,,0.690000,
Kepler-763 c,2023,2023-05,962.45900000,Transit,4.09666758000,0.0480000000,1.39000000,,943.00,186.7000,5258.00,0.879000,0.793000
Kepler-35 b,2011,2012-01,1819.17000000,Transit,131.45800000000,0.6034700000,8.16000000,40.36300000,,,5606.00,0.887700,1.028400
Kepler-92 d,2015,2015-08,477.99200000,Transit,49.35680000000,,2.06700000,,,,5904.34,1.070000,1.817190
Kepler-798 b,2016,2016-05,972.27400000,Transit,13.71933369000,,2.39000000,,,,6224.00,1.190000,1.290000
K2-366 b,2022,2022-03,185.94700000,Transit,15.93709000000,,1.87000000,,,,,,0.731000
TOI-762 A b,2024,2024-07,98.44580000,Transit,3.47168080203,,8.02723405,,517.89,17.0012,3399.00,,0.426785
K2-65 b,2016,2016-09,,Transit,12.64781500000,,1.38162499,,,,4799.00,0.701917,0.668753
GJ 3138 d,2017,2017-06,28.47120000,Radial Velocity,257.80000000000,0.6980000000,,,,0.1000,3717.00,0.681000,0.500000
HD 158259 c,2020,2020-04,27.04980000,Radial Velocity,3.43200000000,,,,,,,1.080000,1.210000
Kepler-984 b,2016,2016-05,460.18800000,Transit,,,2.54000000,,,13.9910,5601.00,,0.926000
Kepler-1274 b,2016,2016-05,614.64800000,Transit,6.98152703000,0.0799000000,1.31000000,,1398.00,902.0500,6131.00,1.417000,2.134000
Kepler-1961 b,2021,2022-02,1042.45000000,Transit,5.60473115000,0.0588000000,1.11000000,,866.00,132.9800,5401.00,0.871000,0.777000
Kepler-82 c,2012,2013-10,904.32600000,Transit,,,5.06700000,,,8.0350,5401.00,,0.854000
Kepler-255 d,2016,2016-05,1052.53000000,Transit,1.04562265800,0.0202000000,1.37000000,,1628.00,1659.8200,5569.00,1.009000,0.887000
Kepler-1896 b,2021,2022-02,1732.91000000,Transit,44.86983820000,0.2529000000,2.68000000,,536.00,19.5000,6122.00,1.070000,0.996000
K2-129 b,2017,2017-11,27.79570000,Transit,8.23949300000,0.0570000000,1.04000000,,,4.5000,3459.09,0.360031,0.360010
Kepler-233 c,2014,2014-03,856.41700000,Transit,,,2.49700000,,,6.1950,5360.00,,0.834000
Kepler-164 b,2014,2014-03,890.75800000,Transit,5.03504052010,,,,,,6095.00,1.140000,1.021320
WASP-28 b,2014,2015-01,348.49400000,Transit,3.40883458000,,,,,,,,
HAT-P-39 b,2012,2012-11,697.00400000,Transit,3.54387370000,,,,,,6430.00,1.404000,1.625000
OGLE-2014-BLG-0124L b,2015,2015-02,3500.00000000,Microlensing,,3.4800000000,,206.58846455,,,,0.900000,
KMT-2021-BLG-0240L b,2022,2022-08,7000.00000000,Microlensing,,2.7000000000,,127.13136280,,,,0.470000,
KMT-2024-BLG-1209L b,2025,2025-07,3930.00000000,Microlensing,,3.9200000000,,839.06699448,,,,0.770000,
TOI-858 B b,2023,2023-11,250.48900000,Transit,3.27972061219,,14.06064510,,1402.26,913.7793,5857.00,,1.297470
Kepler-132 e,2016,2016-05,349.54900000,Transit,110.28683856000,,,,,,5904.77,,
WASP-105 b,2017,2017-08,169.27200000,Transit,7.87289500000,,,,,,,,
HATS-16 b,2016,2016-07,757.04400000,Transit,2.68650200000,0.0374400000,14.57170000,1039.30410000,1592.00,,5738.00,0.970000,1.238000
OGLE-2023-BLG-0836L b,2024,2024-05,5120.00000000,Microlensing,,3.7000000000,,1385.73185452,,,,0.710000,
Kepler-87 c,2013,2014-01,1232.90000000,Transit,573.96000000000,1.3320000000,3.20000000,,202.00,,5723.00,0.956000,0.850000
TOI-1694 c,2023,2023-02,124.68000000,Radial Velocity,389.20000000000,,,,,,5066.40,0.840000,
Kepler-307 c,2013,2014-02,575.58100000,Transit,13.07290000000,,2.20000000,3.64000000,,44.0000,5367.00,0.907000,0.814000
Kepler-1383 b,2016,2016-05,1027.21000000,Transit,13.90935440000,0.1179000000,1.33000000,,928.00,175.1400,6052.00,1.128000,1.424000
HD 62509 b,2006,2006-10,,Radial Velocity,596.60000000000,1.6600000000,,,,,4858.00,1.730000,
Kepler-231 c,2014,2014-03,316.61800000,Transit,19.27153892000,0.1171000000,1.93000000,,393.00,5.6600,4077.00,0.576000,0.560000
HD 240237 b,2011,2012-01,933.37700000,Radial Velocity,745.70001000000,1.9200000000,,,,,3926.00,8.760000,71.230000
Kepler-1799 b,2021,2022-02,2254.69000000,Transit,11.92957000000,0.1010000000,2.60000000,,751.00,,5796.00,0.976000,0.870000
HD 11977 b,2005,2005-07,67.93310000,Radial Velocity,,1.8900000000,,,,,,1.800000,
Kepler-1688 b,2020,2021-07,,Transit,5.62006198000,,,,,,4632.11,,
K2-54 b,2016,2016-09,174.95500000,Transit,9.78430000000,0.0671000000,1.15000000,,,6.1000,3798.00,0.421000,0.384000
HD 28471 b,2025,2025-08,43.64550000,Radial Velocity,3.16490000000,0.0420000000,,,1377.00,,5766.00,0.980000,1.080000
KMT-2022-BLG-2286L b,2024,2024-11,6710.00000000,Microlensing,,3.3200000000,,13666.62150100,,,,0.450000,
TYC 8998-760-1 b,2020,2020-02,94.61770000,Imaging,,,,6928.65927260,,,,,
MOA-2011-BLG-028L b,2016,2016-03,7380.00000000,Microlensing,,4.1400000000,,30.00000000,,,,0.750000,
K2-198 b,2018,2018-03,110.56700000,Transit,17.04354000000,,4.28000000,,,,,,0.801000
TOI-2981 b,2024,2024-09,527.78900000,Transit,3.60150560000,,12.39720000,,1353.00,556.6160,6055.00,,1.030000
WISEP J121756.91+162640.2 A b,2012,2012-10,,Imaging,,8.0000000000,10.46800000,6992.00000000,450.00,,575.00,0.029000,0.091000
Kepler-862 b,2016,2016-05,1039.03000000,Transit,3.14866453400,0.0390000000,2.27000000,,1097.00,342.7600,5258.00,0.797000,0.873000
Kepler-536 b,2016,2016-05,462.32200000,Transit,1.82708838600,,,,,,5500.86,0.965000,0.860125
CFHTWIR-Oph 98 b,2021,2020-12,,Imaging,8040000.00000000000,200.0000000000,20.84870410,2479.06157460,1800.00,,2320.00,0.014700,0.245000
TOI-778 b,2023,2023-05,161.74300000,Transit,4.63361100000,0.0600000000,15.40000000,878.00000000,1561.00,,6643.00,1.400000,1.710000
Kepler-1435 b,2016,2016-05,704.21100000,Transit,4.45342418000,,,,,,6360.19,1.260000,1.412090
K2-68 b,2016,2016-09,168.65200000,Transit,8.05493210000,,2.01000000,,,,4720.00,,0.720000
TOI-7041 b,2025,2025-02,439.52000000,Transit,9.69100000000,,11.43316031,114.41822652,,,4700.00,1.070000,4.100000
HD 170469 b,2007,2007-11,60.17800000,Radial Velocity,1145.00000000000,2.1000000000,,,,,5810.00,1.140000,1.220000
Kepler-1084 b,2016,2016-05,405.53300000,Transit,2.05333679000,,1.11000000,,,,6113.00,1.120000,1.280000
Kepler-318 c,2014,2014-03,489.14100000,Transit,11.81501740000,,,,,,5940.12,1.085000,0.948492
Kepler-213 c,2014,2014-03,634.93900000,Transit,4.82297735000,0.0558000000,1.68000000,,1030.00,266.3100,5822.00,0.994000,0.898000
GJ 676 A e,2012,2012-12,16.02720000,Radial Velocity,35.47358000000,0.1810000000,,,,,,0.626000,
K2-226 b,2018,2018-03,211.26500000,Transit,3.27109000000,0.0409500000,1.53899305,,1187.00,,5288.00,0.856000,0.889000
Kepler-1818 b,2021,2022-02,1034.59000000,Transit,4.64495172000,0.0550000000,1.38000000,,1209.00,504.2300,6047.00,1.021000,1.129000
Kepler-1704 b,2013,2021-10,835.45500000,Transit,988.88112000000,2.0270000000,11.94877343,1322.16617312,253.80,0.3420,5746.00,1.132000,1.697000
Kepler-62 c,2013,2013-05,300.87400000,Transit,,,0.61200000,,,28.4890,4859.00,,0.711000
K2-255 b,2018,2018-08,191.60800000,Transit,1.96417000000,0.0274000000,2.90000000,,1034.00,,4676.00,0.710000,0.690000
Kepler-1235 b,2016,2016-05,540.60400000,Transit,4.16056658000,,,,,,5322.09,0.920000,0.982569
HD 217786 c,2022,2022-09,55.48470000,Radial Velocity,2.52221000000,0.0380000000,,,,,,1.140000,
EPIC 201595106 b,2021,2021-08,232.10000000,Transit,0.87703000000,,1.20000000,,1874.00,,5711.17,1.018000,0.990833
TOI-1736 b,2023,2023-10,88.94820000,Transit,7.07309100000,0.0740000000,3.05000000,11.90000000,1186.00,329.6000,5670.00,1.060000,1.380000
HD 166724 b,2012,2013-03,45.13420000,Radial Velocity,4750.00000000000,5.1700000000,,1207.74794660,,,5127.00,0.810000,
TOI-3894 b,2024,2024-07,417.36500000,Transit,4.33453780000,,14.35720000,,1347.00,546.9030,6314.80,,1.430000
Kepler-1096 b,2016,2016-05,377.97600000,Transit,2.89221750600,0.0336000000,1.17000000,,771.00,83.4500,4156.00,0.602000,0.594000
TOI-784 b,2023,2023-07,64.59970000,Transit,2.79703650000,0.0380000000,1.93000000,9.67000000,,,5558.00,0.910000,0.907000
Kepler-352 d,2021,2022-02,252.73300000,Transit,6.88729828000,0.0657400000,0.64000000,,,81.3000,5224.00,0.798000,0.726000
K2-351 b,2021,2021-08,694.73400000,Transit,7.80616400000,,2.54000000,,934.00,,5769.00,1.020000,1.050000
Kepler-93 c,2014,2014-02,95.91150000,Radial Velocity,3650.00000000000,,,2701.55500000,,,5655.00,1.000000,0.922487
47 UMa c,2001,2002-01,13.79670000,Radial Velocity,7586.00000000000,7.7300000000,,,,,,,
Kepler-1403 b,2016,2016-05,2163.90000000,Transit,5.19495694250,,,,,,6019.00,1.110000,1.411380
Kepler-316 c,2014,2014-03,384.93800000,Transit,6.82778390000,0.0582000000,1.32000000,,562.00,23.6400,4132.00,0.561000,0.554000
HD 181720 b,2009,2010-03,60.20460000,Radial Velocity,956.00000000000,1.8500000000,,,,,5736.00,1.030000,1.500000
KMT-2017-BLG-2331L b,2024,2024-08,8030.00000000,Microlensing,,2.1400000000,,171.00000000,,,,0.400000,
OGLE-TR-182 b,2007,2008-08,2501.75000000,Transit,3.97910000000,0.0520500000,16.47723000,336.89980000,1550.00,,5924.00,1.187000,1.530000
TIC 279401253 c,2023,2023-02,285.58400000,Transit,155.30000000000,0.5910000000,,,,,5951.00,1.130000,1.060000
TOI-1696 b,2022,2022-04,64.91720000,Transit,2.50031100000,0.0229000000,3.09000000,48.80000000,489.00,,3185.00,0.255000,0.277500
V1298 Tau c,2019,2019-11,108.19900000,Transit,8.24892000000,0.0841000000,5.15613112,76.27881768,,,5050.00,1.170000,1.278000
TOI-771 b,2024,2023-11,25.27880000,Transit,2.32600773508,,1.39608687,,501.06,14.8966,3231.00,,0.241857
HD 125612 b,2007,2007-11,57.62070000,Radial Velocity,510.00000000000,1.2000000000,,,,,5897.00,1.100000,1.050000
Kepler-533 b,2016,2016-05,302.95500000,Transit,28.51118228180,,,,,,4590.90,0.726000,0.774146
Kepler-961 b,2016,2016-05,574.31400000,Transit,16.87727414000,0.1258500000,2.40700000,,,38.3000,5560.00,0.932000,0.842000
TOI-1823 b,2024,2024-06,71.64560000,Transit,38.80000000000,0.2120000000,7.54062410,67.40000000,423.63,,4927.00,0.841400,0.804900
WASP-163 b,2018,2019-02,261.38600000,Transit,1.60968840000,0.0266000000,13.47321800,594.34210000,1638.00,1200.0000,5500.00,0.970000,1.015000
TOI-5153 b,2022,2022-07,390.48400000,Transit,20.33003000000,0.1580000000,11.88151954,1036.12060682,906.00,,6300.00,1.240000,1.400000
Kepler-151 b,2014,2014-03,649.91900000,Transit,15.22899700000,0.1140000000,2.80000000,,638.00,,5439.00,0.860000,0.810000
HD 21749 c,2019,2019-04,16.32000000,Transit,7.78977260000,,1.00084000,,966.00,144.7650,4628.53,,0.710000
Kepler-1444 b,2016,2016-05,319.67500000,Transit,33.42035034000,,2.18000000,,,,5810.00,1.030000,1.050000
Kepler-1370 c,2016,2016-05,1004.10000000,Transit,7.44142113000,0.0801000000,1.20000000,,1108.00,355.9600,6292.00,1.245000,1.276000
KMT-2017-BLG-1003L b,2023,2023-03,7160.00000000,Microlensing,,1.2500000000,,3.72000000,,,,0.270000,
HD 109286 b,2021,2021-09,55.41560000,Radial Velocity,520.10000000000,1.2590000000,,,259.40,0.7090,5694.00,0.980000,1.089000
Kepler-1887 b,2021,2022-02,1366.18000000,Transit,19.94738000000,0.1420000000,2.50000000,,620.00,,5736.00,0.961000,0.850000
K2-168 b,2018,2018-03,243.93500000,Transit,15.85398900000,,2.14446231,,,,5554.00,0.906739,0.874211
HAT-P-44 c,2014,2014-06,347.85000000,Radial Velocity,872.20000000000,1.7520000000,,,,,5295.00,0.942000,0.949000
Kepler-1336 b,2016,2016-05,1126.64000000,Transit,23.19868100000,0.1570000000,1.30000000,,592.00,28.9500,5717.00,0.958000,0.864000
GJ 433 d,2020,2020-01,9.06456000,Radial Velocity,36.05900000000,0.1780000000,,,,,,0.480000,
KOI-2513.01,2023,2023-04,1369.87000000,Transit,19.00540980000,,,,,,5799.62,,
TOI-1203 b,2025,2025-09,64.99430000,Radial Velocity,4.15728880000,0.0486900000,1.52000000,3.51000000,1361.20,572.2000,5737.00,0.886000,1.179000
K2-283 b,2018,2018-12,402.91500000,Transit,1.92107600000,,3.80000000,,,,,,0.860000
Kepler-783 b,2016,2016-05,516.09000000,Transit,4.29263699000,0.0491000000,0.68000000,,991.00,227.6900,5357.00,0.854000,0.863000
TOI-1130 b,2020,2020-03,58.26090000,Transit,4.06649900000,0.0439400000,3.65000000,,810.00,,4250.00,0.684000,0.687000
Kepler-1486 b,2016,2016-05,1769.14000000,Transit,54.64957590000,0.2898000000,2.26000000,,517.00,16.9000,6112.00,1.079000,1.066000
TOI-2048 b,2022,2022-09,116.56700000,Transit,13.79053150000,,2.60168000,,646.00,29.0350,5021.60,,0.760000
Kepler-1874 b,2021,2022-02,408.00700000,Transit,56.57359970000,0.2523000000,2.19000000,,317.00,2.3800,4514.00,0.667000,0.639000
K2-101 b,2016,2017-02,188.33000000,Transit,14.67721400000,,2.19420598,,,,4942.00,0.833034,0.769722
HD 2952 b,2013,2013-08,110.10300000,Radial Velocity,311.60000000000,1.2000000000,,,,,4844.00,2.540000,12.020000
HD 30669 b,2014,2015-04,58.08440000,Radial Velocity,1684.00000000000,2.6900000000,,,,,5400.00,0.920000,0.910000
GJ 328 c,2023,2023-09,20.52660000,Radial Velocity,241.80000000000,0.6570000000,,,,,3897.00,0.650000,0.630000
TOI-3331 A b,2022,2022-08,217.19300000,Transit,2.01802310000,0.0314400000,12.97999965,721.47048389,1488.00,818.5000,5609.00,1.016000,0.952000
K2-181 b,2018,2018-03,360.91100000,Transit,6.89410000000,,2.69000000,,949.00,192.0000,5528.00,0.960000,1.060000
K2-367 b,2022,2022-03,176.96500000,Transit,20.64600000000,,2.38000000,,,,,,0.580000
HD 144899 b,2022,2022-09,115.66500000,Radial Velocity,40.43914000000,0.2420000000,,,,,,1.160000,
HATS-49 b,2020,2020-04,324.41300000,Transit,4.14804670000,0.0451500000,8.57488500,112.19399000,834.80,80.4500,4405.00,0.713300,0.697700
TOI-2207 b,2022,2022-08,373.34500000,Transit,8.00048904124,,10.97092652,,1178.03,455.1446,6146.00,,1.557380
TOI-470 b,2023,2023-03,130.46000000,Transit,12.19145582957,,4.61313190,,659.68,44.7551,5418.00,,0.840971
UKIRT-2017-BLG-001L b,2018,2018-04,6300.00000000,Microlensing,,4.1800000000,,407.00000000,,,,0.810000,
HIP 48714 b,2020,2020-10,10.52980000,Radial Velocity,17.81800000000,0.1120000000,,,,,,0.580000,
gam Cep b,2003,2003-12,14.10240000,Radial Velocity,903.30000000000,2.0500000000,,,,,,1.400000,4.900000
HD 564 b,2014,2015-04,51.16590000,Radial Velocity,492.30000000000,1.2000000000,,,,,5902.00,0.961000,1.010000
Pr0211 c,2016,2016-04,182.71400000,Radial Velocity,4850.00000000000,5.5000000000,,,,,5300.00,0.935000,0.827000
TOI-757 b,2024,2024-07,60.34180000,Transit,17.46822980000,,2.17884000,,618.00,24.3644,5499.00,,0.760000
TOI-3837 b,2025,2025-02,311.70500000,Transit,11.88864950000,,11.02330000,,954.00,138.0650,5773.90,,1.210000
K2-61 b,2016,2016-09,405.73200000,Transit,2.57275378000,,,,,,5718.00,1.020000,1.001250
Kepler-282 d,2013,2014-02,1337.61000000,Transit,24.80568031000,0.1648000000,2.30000000,,624.00,35.9400,6102.00,0.968000,0.887000
TOI-3682 b,2025,2025-07,404.21100000,Transit,3.34624060000,0.0480000000,12.80065596,69.28659273,1657.00,1258.0000,5703.00,1.320000,1.735000
Kepler-649 b,2016,2016-05,513.74800000,Transit,29.90722674000,,2.26000000,,,,5871.00,0.970000,0.940000
HD 74156 b,2003,2004-01,57.60300000,Radial Velocity,51.63603000000,0.2844000000,,,,,5951.71,1.151330,1.510576
HD 206255 b,2019,2019-06,75.23630000,Radial Velocity,96.04500000000,0.4610000000,,,,,5635.00,1.420000,
HD 1461 c,2015,2016-01,23.45340000,Radial Velocity,13.50520000000,0.1117000000,,,,,5765.00,1.020000,
HD 194490 b,2022,2022-09,80.23490000,Radial Velocity,13092.18348000000,11.1160000000,,3561.90295725,,,,1.060000,
Kepler-1660 AB b,2023,2023-11,1188.54000000,Eclipse Timing Variations,237.68977000000,0.8000000000,,2445.06619000,,,,1.210000,
Kepler-1739 b,2021,2022-02,783.66600000,Transit,7.34372823000,0.0698000000,1.90000000,,838.00,116.5200,5734.00,0.840000,0.766000
GJ 180 b,2014,2014-06,11.94070000,Radial Velocity,17.38000000000,0.1030000000,,,,,3371.00,0.430000,
Kepler-1186 b,2016,2016-05,1337.25000000,Transit,16.07677615000,0.1281000000,2.36000000,,723.00,64.7500,5957.00,1.083000,0.971000
WASP-42 b,2012,2012-08,177.29100000,Transit,4.98167840000,,10.78010000,,953.00,137.1180,5315.00,,0.790000
Kepler-208 e,2014,2014-03,775.32800000,Transit,16.25945734000,0.1306000000,1.52000000,,875.00,138.5100,6220.00,1.123000,1.328000
nu Oph b,2012,2012-12,46.21070000,Radial Velocity,530.21000000000,1.7900000000,,7057.73298000,,,4886.00,2.700000,14.600000
Kepler-1650 b,2017,2017-06,134.39700000,Transit,1.53816250000,0.0210000000,1.54000000,,774.00,,3673.00,0.487000,0.479000
TOI-5350 b,2025,2025-09,277.41900000,Transit,7.58136700000,0.0796000000,12.41955062,2094.48920213,1195.00,,6220.00,1.167000,1.263000
TOI-500 e,2022,2022-04,47.39240000,Radial Velocity,61.30000000000,,,,,,4440.00,0.740000,0.678000
PSR B1620-26 b,2003,2003-07,,Pulsar Timing,,23.0000000000,,794.57500000,,,,1.350000,
K2-146 b,2018,2018-03,79.30020000,Transit,2.64464600000,0.0266000000,2.20000000,,,20.7000,3385.00,0.358000,0.350000
TOI-6016 b,2024,2024-12,364.71500000,Transit,4.02368700000,0.0550000000,13.67495645,371.85923619,1890.00,940.0000,6110.00,1.310000,1.510000
Kepler-407 c,2014,2014-02,338.36800000,Radial Velocity,3000.00000000000,,,4000.00000000,,,5476.00,1.000000,1.010000
K2-204 b,2018,2018-03,577.23500000,Transit,7.05590800000,0.0738000000,3.17214154,,1148.00,,5783.00,1.076000,1.253000
TOI-836 c,2023,2023-02,27.50240000,Transit,8.59545000000,0.0750000000,2.58700000,9.60000000,665.00,26.7070,4552.00,0.678000,0.665000
rho CrB d,2023,2023-08,17.46710000,Radial Velocity,282.20000000000,0.8270000000,,,,,5817.00,0.950000,1.340000
Kepler-1840 b,2021,2022-02,513.10700000,Transit,131.18771100000,0.4471000000,2.55000000,,249.00,0.9000,4696.00,0.704000,0.644000
